지점,지점명,일시,10CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s)
980,강정,2022-05-03,20.0,13.7,18.4,,33.25992,126.48917,47.0,
980,강정,2022-05-04,18.0,14.4,19.1,,33.25992,126.48917,55.0,
980,강정,2022-05-05,16.0,18.2,19.6,,33.25992,126.48917,68.0,
980,강정,2022-05-06,16.0,20.3,21.3,,33.25992,126.48917,66.0,
980,강정,2022-05-07,15.0,19.9,22.5,,33.25992,126.48917,73.0,
980,강정,2022-05-14,25.0,17.8,20.8,,33.25992,126.48917,52.0,
980,강정,2022-05-15,21.0,16.7,19.7,,33.25992,126.48917,39.0,
980,강정,2022-05-16,19.0,16.3,19.7,,33.25992,126.48917,45.0,
980,강정,2022-05-17,17.0,19.3,20.8,,33.25992,126.48917,44.0,
980,강정,2022-05-18,15.0,20.1,21.9,,33.25992,126.48917,39.0,
980,강정,2022-07-01,25.0,26.5,29.1,,33.25992,126.48917,81.0,
980,강정,2022-07-02,21.0,27.2,28.2,,33.25992,126.48917,69.0,
980,강정,2022-07-03,17.0,26.9,28.0,,33.25992,126.48917,78.0,
980,강정,2022-07-04,22.0,26.5,28.3,,33.25992,126.48917,83.0,
980,강정,2022-07-05,19.0,27.5,29.8,,33.25992,126.48917,79.0,
980,강정,2022-07-06,17.0,28.0,30.2,,33.25992,126.48917,84.0,
980,강정,2022-07-07,15.0,27.5,29.2,,33.25992,126.48917,88.0,
980,강정,2022-07-19,28.0,26.6,29.7,,33.25992,126.48917,78.0,
980,강정,2022-07-20,23.0,26.1,29.4,,33.25992,126.48917,81.0,
980,강정,2022-07-21,21.0,27.0,29.9,,33.25992,126.48917,72.0,
980,강정,2022-07-22,17.0,26.2,29.1,,33.25992,126.48917,67.0,
980,강정,2022-07-23,15.0,26.2,28.6,,33.25992,126.48917,82.0,
980,강정,2022-08-04,25.0,28.8,30.9,,33.25992,126.48917,81.0,
980,강정,2022-08-05,22.0,28.6,31.1,,33.25992,126.48917,85.0,
980,강정,2022-08-06,19.0,28.9,30.9,,33.25992,126.48917,80.0,
980,강정,2022-08-07,16.0,28.9,30.5,,33.25992,126.48917,84.0,
980,강정,2022-08-08,15.0,28.8,31.1,,33.25992,126.48917,80.0,
980,강정,2022-08-17,26.0,24.9,25.8,,33.25992,126.48917,94.0,
980,강정,2022-08-18,24.0,26.3,27.7,,33.25992,126.48917,75.0,
980,강정,2022-08-19,22.0,28.6,29.4,,33.25992,126.48917,86.0,
980,강정,2022-08-20,21.0,28.1,29.2,,33.25992,126.48917,86.0,
980,강정,2022-08-21,20.0,26.8,29.4,,33.25992,126.48917,79.0,
980,강정,2022-08-22,18.0,27.0,29.3,,33.25992,126.48917,75.0,
980,강정,2022-08-23,15.0,28.3,29.7,,33.25992,126.48917,80.0,
980,강정,2022-09-14,26.0,25.4,26.9,,33.25992,126.48917,86.0,
980,강정,2022-09-15,24.0,26.0,27.1,,33.25992,126.48917,87.0,
980,강정,2022-09-16,23.0,27.2,31.2,,33.25992,126.48917,78.0,
980,강정,2022-09-17,21.0,26.5,28.1,,33.25992,126.48917,71.0,
980,강정,2022-09-18,19.0,29.7,30.2,,33.25992,126.48917,57.0,
980,강정,2022-09-19,17.0,27.5,30.6,,33.25992,126.48917,51.0,
980,강정,2022-09-20,15.0,21.5,23.6,,33.25992,126.48917,62.0,
980,강정,2023-03-24,30.0,14.2,16.0,,33.25992,126.48917,92.0,
980,강정,2023-03-25,0.0,12.5,13.4,,33.25992,126.48917,80.0,
980,강정,2023-06-30,28.0,23.6,24.5,,33.25992,126.48917,99.0,
980,강정,2023-07-01,18.0,23.8,25.9,,33.25992,126.48917,93.0,
980,강정,2023-07-02,16.0,25.1,29.0,,33.25992,126.48917,92.0,
980,강정,2023-07-03,18.0,24.0,26.1,,33.25992,126.48917,99.0,
980,강정,2023-07-04,16.0,25.0,28.4,,33.25992,126.48917,96.0,
980,강정,2023-07-05,18.0,25.6,28.2,,33.25992,126.48917,79.0,
980,강정,2023-07-06,15.0,23.9,29.4,,33.25992,126.48917,81.0,
974,대곡,2001-04-13,25.0,12.2,14.1,,35.24435,128.15605,51.66666666666666,1.0
974,대곡,2001-04-14,24.0,14.2,14.2,,35.24435,128.15605,48.66666666666666,1.3
974,대곡,2001-04-15,23.0,13.2,14.4,,35.24435,128.15605,51.333333333333336,1.05
974,대곡,2001-04-16,19.0,14.3,14.3,,35.24435,128.15605,57.66666666666666,1.0
974,대곡,2001-04-17,18.0,14.8,14.6,,35.24435,128.15605,56.333333333333336,0.55
974,대곡,2001-04-18,17.0,15.5,14.8,,35.24435,128.15605,53.333333333333336,0.6000000000000001
974,대곡,2001-04-19,15.0,16.3,15.1,,35.24435,128.15605,54.66666666666666,0.8
974,대곡,2001-06-02,25.0,22.5,22.4,,35.24435,128.15605,52.333333333333336,0.6000000000000001
974,대곡,2001-06-03,17.0,23.8,23.1,,35.24435,128.15605,59.66666666666666,0.8
974,대곡,2001-06-04,14.0,22.7,23.6,,35.24435,128.15605,65.66666666666667,0.75
974,대곡,2003-08-08,80.0,20.5,26.3,,35.24435,128.15605,73.33333333333333,0.8
974,대곡,2003-08-09,13.0,20.9,27.2,,35.24435,128.15605,77.33333333333333,0.3
974,대곡,2003-08-11,27.0,21.1,24.8,,35.24435,128.15605,89.0,0.3
974,대곡,2003-08-13,19.0,18.2,23.1,,35.24435,128.15605,84.33333333333333,0.2
974,대곡,2003-08-14,19.0,17.1,23.0,,35.24435,128.15605,71.33333333333333,0.9
974,대곡,2003-08-15,8.0,16.5,23.4,,35.24435,128.15605,66.0,1.35
974,대곡,2004-08-25,59.0,24.5,28.0,,35.24435,128.15605,77.0,0.65
974,대곡,2004-08-26,20.0,23.4,25.2,,35.24435,128.15605,78.66666666666667,0.5
974,대곡,2004-08-27,20.0,23.7,24.8,,35.24435,128.15605,66.0,0.8
974,대곡,2004-08-28,19.0,24.4,25.2,,35.24435,128.15605,64.66666666666667,1.15
974,대곡,2004-08-29,19.0,25.0,26.0,,35.24435,128.15605,72.66666666666667,1.1
974,대곡,2004-08-30,18.0,25.4,25.0,,35.24435,128.15605,74.66666666666667,1.75
974,대곡,2004-08-31,17.0,24.6,25.6,,35.24435,128.15605,64.33333333333333,0.85
974,대곡,2004-09-01,17.0,22.9,25.4,,35.24435,128.15605,78.33333333333333,0.75
974,대곡,2004-09-02,16.0,22.3,25.1,,35.24435,128.15605,69.66666666666667,0.35
974,대곡,2004-09-03,15.0,21.3,23.3,,35.24435,128.15605,71.66666666666667,0.45
974,대곡,2004-09-23,25.0,19.4,21.1,,35.24435,128.15605,79.66666666666667,0.75
974,대곡,2004-09-24,24.0,19.9,22.4,,35.24435,128.15605,74.33333333333333,0.6499999999999999
974,대곡,2004-09-25,23.0,19.7,21.1,,35.24435,128.15605,71.66666666666667,1.0
974,대곡,2004-09-26,22.0,20.4,21.4,,35.24435,128.15605,73.66666666666667,0.8500000000000001
974,대곡,2004-09-27,22.0,20.6,23.1,,35.24435,128.15605,81.0,0.6499999999999999
974,대곡,2004-09-28,22.0,19.3,21.1,,35.24435,128.15605,80.66666666666667,0.5
974,대곡,2004-09-29,22.0,19.1,20.9,,35.24435,128.15605,75.33333333333333,1.35
974,대곡,2004-09-30,21.0,18.5,21.2,,35.24435,128.15605,76.66666666666667,0.55
974,대곡,2004-10-01,21.0,19.1,21.5,,35.24435,128.15605,71.66666666666667,0.8500000000000001
974,대곡,2004-10-02,20.0,14.4,17.0,,35.24435,128.15605,46.333333333333336,1.7000000000000002
974,대곡,2004-10-03,18.0,13.9,17.0,,35.24435,128.15605,65.66666666666667,0.6499999999999999
974,대곡,2004-10-04,18.0,15.4,17.2,,35.24435,128.15605,74.33333333333333,0.95
974,대곡,2004-10-05,17.0,16.4,18.0,,35.24435,128.15605,69.66666666666667,0.8500000000000001
974,대곡,2004-10-06,17.0,15.2,18.3,,35.24435,128.15605,74.33333333333333,0.35
974,대곡,2004-10-07,17.0,15.9,17.4,,35.24435,128.15605,77.0,0.4
974,대곡,2004-10-08,16.0,17.1,17.7,,35.24435,128.15605,78.66666666666667,0.6499999999999999
974,대곡,2004-10-09,17.0,16.3,17.6,,35.24435,128.15605,85.33333333333333,1.1
974,대곡,2004-10-10,19.0,17.4,19.0,,35.24435,128.15605,74.0,0.5
974,대곡,2004-10-11,18.0,16.6,18.9,,35.24435,128.15605,77.66666666666667,0.3
974,대곡,2004-10-12,18.0,14.0,15.9,,35.24435,128.15605,68.66666666666667,0.7
974,대곡,2004-10-13,17.0,11.7,14.5,,35.24435,128.15605,63.333333333333336,0.55
974,대곡,2004-10-14,17.0,11.3,13.4,,35.24435,128.15605,58.66666666666666,1.1
974,대곡,2004-10-15,17.0,12.1,13.9,,35.24435,128.15605,65.0,0.6
974,대곡,2004-10-16,16.0,14.6,15.6,,35.24435,128.15605,69.0,0.8500000000000001
974,대곡,2004-10-17,16.0,16.2,15.2,,35.24435,128.15605,60.66666666666666,1.4
974,대곡,2004-10-18,16.0,16.7,17.1,,35.24435,128.15605,71.66666666666667,0.55
974,대곡,2004-10-19,16.0,16.0,17.1,,35.24435,128.15605,79.66666666666667,0.9
974,대곡,2004-10-20,16.0,17.5,16.1,,35.24435,128.15605,63.66666666666666,1.75
974,대곡,2004-10-21,15.0,13.1,15.6,,35.24435,128.15605,77.66666666666667,0.55
974,대곡,2005-05-20,25.0,19.7,20.4,,35.24435,128.15605,48.0,0.75
974,대곡,2005-05-21,24.0,18.4,19.9,,35.24435,128.15605,57.0,0.35
974,대곡,2005-05-22,23.0,19.7,22.3,,35.24435,128.15605,59.66666666666666,1.45
974,대곡,2005-05-23,22.0,18.4,22.3,,35.24435,128.15605,51.333333333333336,1.2999999999999998
974,대곡,2005-05-24,21.0,17.1,21.1,,35.24435,128.15605,59.333333333333336,0.8500000000000001
974,대곡,2005-05-25,20.0,17.7,23.5,,35.24435,128.15605,67.33333333333333,1.0
974,대곡,2005-05-26,19.0,21.4,25.8,,35.24435,128.15605,58.333333333333336,0.6
974,대곡,2005-05-27,18.0,20.8,25.2,,35.24435,128.15605,58.333333333333336,0.75
974,대곡,2005-05-28,17.0,20.4,25.3,,35.24435,128.15605,56.66666666666666,0.8
974,대곡,2005-05-29,16.0,19.6,26.3,,35.24435,128.15605,60.0,0.6499999999999999
974,대곡,2005-05-30,16.0,19.8,24.3,,35.24435,128.15605,70.0,0.6
974,대곡,2005-05-31,15.0,21.6,26.6,,35.24435,128.15605,59.0,0.9
974,대곡,2005-06-12,25.0,24.8,27.3,,35.24435,128.15605,64.33333333333333,0.4
974,대곡,2005-06-13,24.0,23.0,26.3,,35.24435,128.15605,67.33333333333333,0.55
974,대곡,2005-06-14,23.0,22.5,25.8,,35.24435,128.15605,65.0,0.7
974,대곡,2005-06-15,22.0,20.8,23.2,,35.24435,128.15605,75.0,0.5
974,대곡,2005-06-16,21.0,22.2,27.5,,35.24435,128.15605,69.33333333333333,0.85
974,대곡,2005-06-17,21.0,22.4,28.1,,35.24435,128.15605,72.0,0.8
974,대곡,2005-06-18,20.0,22.4,25.9,,35.24435,128.15605,74.33333333333333,0.7
974,대곡,2005-06-19,19.0,22.4,25.0,,35.24435,128.15605,76.0,0.25
974,대곡,2005-06-20,19.0,23.9,27.9,,35.24435,128.15605,68.0,0.95
974,대곡,2005-06-21,18.0,24.8,30.1,,35.24435,128.15605,64.33333333333333,0.8
974,대곡,2005-06-22,18.0,25.4,30.1,,35.24435,128.15605,67.0,0.9
974,대곡,2005-06-23,17.0,26.5,31.9,,35.24435,128.15605,62.333333333333336,0.7
974,대곡,2005-06-24,16.0,26.7,31.6,,35.24435,128.15605,64.33333333333333,0.6
974,대곡,2005-06-25,15.0,26.1,31.4,,35.24435,128.15605,69.0,1.4500000000000002
974,대곡,2005-07-18,25.0,27.4,30.2,,35.24435,128.15605,77.33333333333333,0.6
974,대곡,2005-07-19,23.0,27.4,31.4,,35.24435,128.15605,72.33333333333333,0.6
974,대곡,2005-07-20,22.0,27.1,31.0,,35.24435,128.15605,75.0,0.75
974,대곡,2005-07-21,21.0,27.9,32.6,,35.24435,128.15605,73.66666666666667,0.5
974,대곡,2005-07-22,20.0,28.1,33.2,,35.24435,128.15605,74.33333333333333,0.35
974,대곡,2005-07-23,19.0,27.6,32.4,,35.24435,128.15605,74.0,0.6499999999999999
974,대곡,2005-07-24,18.0,27.1,31.6,,35.24435,128.15605,75.0,0.8500000000000001
974,대곡,2005-07-25,17.0,26.5,32.5,,35.24435,128.15605,73.66666666666667,0.7
974,대곡,2005-07-26,17.0,26.2,32.9,,35.24435,128.15605,72.66666666666667,0.8
974,대곡,2005-07-27,16.0,27.0,32.9,,35.24435,128.15605,73.0,0.95
974,대곡,2005-07-28,15.0,25.8,27.0,,35.24435,128.15605,81.33333333333333,1.55
974,대곡,2005-11-17,77.0,3.4,2.8,,35.24435,128.15605,50.0,0.7
974,대곡,2005-11-20,16.0,2.0,3.0,,35.24435,128.15605,57.333333333333336,0.25
974,대곡,2005-11-25,8.0,5.5,6.6,,35.24435,128.15605,72.66666666666667,0.75
974,대곡,2006-05-10,28.0,17.1,18.6,,35.24435,128.15605,87.33333333333333,0.7
974,대곡,2006-05-11,21.0,15.6,18.6,,35.24435,128.15605,73.66666666666667,1.05
974,대곡,2006-05-12,20.0,14.3,15.2,,35.24435,128.15605,50.66666666666666,1.1
974,대곡,2006-05-13,18.0,15.1,17.1,,35.24435,128.15605,58.0,1.05
974,대곡,2006-05-14,17.0,15.4,17.4,,35.24435,128.15605,60.333333333333336,0.95
974,대곡,2006-05-15,16.0,15.1,16.5,,35.24435,128.15605,63.66666666666666,0.9
974,대곡,2006-05-16,16.0,17.6,19.3,,35.24435,128.15605,61.333333333333336,0.75
974,대곡,2006-05-17,15.0,17.0,18.7,,35.24435,128.15605,70.33333333333333,0.5
974,대곡,2006-05-19,27.0,14.9,15.8,,35.24435,128.15605,88.66666666666667,1.25
974,대곡,2006-05-20,21.0,18.6,20.8,,35.24435,128.15605,72.33333333333333,0.5
974,대곡,2006-05-21,19.0,19.7,21.2,,35.24435,128.15605,72.33333333333333,0.8
974,대곡,2006-05-22,18.0,19.2,20.0,,35.24435,128.15605,83.66666666666667,1.9
974,대곡,2006-05-23,18.0,20.2,22.7,,35.24435,128.15605,65.66666666666667,0.8500000000000001
974,대곡,2006-05-24,17.0,17.6,21.9,,35.24435,128.15605,68.66666666666667,0.95
974,대곡,2006-05-25,17.0,16.7,20.2,,35.24435,128.15605,68.33333333333333,1.05
974,대곡,2006-05-26,17.0,16.0,17.5,,35.24435,128.15605,84.66666666666667,0.6499999999999999
974,대곡,2006-05-27,22.0,16.4,17.1,,35.24435,128.15605,89.33333333333333,0.8
974,대곡,2006-05-28,20.0,18.5,20.1,,35.24435,128.15605,69.66666666666667,0.9
974,대곡,2006-05-29,19.0,17.8,21.5,,35.24435,128.15605,76.66666666666667,1.15
974,대곡,2006-05-30,18.0,20.0,23.8,,35.24435,128.15605,66.66666666666667,0.8
974,대곡,2006-05-31,17.0,20.7,24.3,,35.24435,128.15605,64.0,0.75
974,대곡,2006-06-01,17.0,20.7,23.8,,35.24435,128.15605,69.66666666666667,0.5
974,대곡,2006-06-02,17.0,21.8,24.0,,35.24435,128.15605,61.333333333333336,0.95
974,대곡,2006-06-03,16.0,19.9,24.6,,35.24435,128.15605,60.333333333333336,1.7999999999999998
974,대곡,2006-06-04,16.0,18.9,22.1,,35.24435,128.15605,73.66666666666667,0.6499999999999999
974,대곡,2006-06-05,16.0,20.8,26.0,,35.24435,128.15605,69.0,0.7
974,대곡,2006-06-06,15.0,21.9,26.9,,35.24435,128.15605,68.33333333333333,0.9
974,대곡,2006-07-10,26.0,22.6,22.1,,35.24435,128.15605,87.33333333333333,1.95
974,대곡,2006-07-11,21.0,23.2,24.0,,35.24435,128.15605,86.0,0.8500000000000001
974,대곡,2006-07-12,22.0,25.8,26.3,,35.24435,128.15605,88.0,1.1
974,대곡,2006-07-13,21.0,27.2,30.0,,35.24435,128.15605,81.0,1.3
974,대곡,2006-07-14,20.0,27.1,30.2,,35.24435,128.15605,80.0,0.95
974,대곡,2006-07-15,19.0,26.4,28.3,,35.24435,128.15605,85.0,1.25
974,대곡,2006-07-16,20.0,26.1,27.7,,35.24435,128.15605,83.33333333333333,1.05
974,대곡,2006-07-17,21.0,22.1,23.8,,35.24435,128.15605,88.0,0.9
974,대곡,2006-07-18,22.0,23.2,24.1,,35.24435,128.15605,91.66666666666669,0.9
974,대곡,2006-07-19,22.0,19.8,21.7,,35.24435,128.15605,91.66666666666669,0.35
974,대곡,2006-07-20,23.0,18.8,20.6,,35.24435,128.15605,93.0,0.35
974,대곡,2006-07-21,22.0,21.4,24.3,,35.24435,128.15605,87.33333333333333,0.45
974,대곡,2006-07-22,20.0,23.9,26.8,,35.24435,128.15605,81.66666666666667,0.8500000000000001
974,대곡,2006-07-23,20.0,21.5,22.7,,35.24435,128.15605,84.33333333333333,0.3
974,대곡,2006-07-24,19.0,21.7,23.0,,35.24435,128.15605,84.0,0.25
974,대곡,2006-07-25,19.0,23.4,26.1,,35.24435,128.15605,79.66666666666667,0.6
974,대곡,2006-07-26,24.0,21.4,23.1,,35.24435,128.15605,92.33333333333331,0.4
974,대곡,2006-07-27,22.0,25.0,26.8,,35.24435,128.15605,83.0,0.75
974,대곡,2006-07-28,21.0,27.0,28.9,,35.24435,128.15605,75.0,1.3
974,대곡,2006-07-29,20.0,27.2,28.9,,35.24435,128.15605,76.0,1.25
974,대곡,2006-07-30,19.0,27.9,30.7,,35.24435,128.15605,74.66666666666667,0.8500000000000001
974,대곡,2006-07-31,18.0,27.6,31.1,,35.24435,128.15605,74.33333333333333,0.9
974,대곡,2006-08-01,18.0,27.1,31.2,,35.24435,128.15605,75.66666666666667,0.95
974,대곡,2006-08-02,17.0,27.3,32.2,,35.24435,128.15605,76.66666666666667,0.95
974,대곡,2006-08-03,17.0,28.2,32.4,,35.24435,128.15605,71.66666666666667,0.9
974,대곡,2006-08-04,16.0,27.9,33.1,,35.24435,128.15605,71.33333333333333,0.8500000000000001
974,대곡,2006-08-05,15.0,27.5,33.5,,35.24435,128.15605,71.33333333333333,0.7
974,대곡,2006-08-30,25.0,-1.8,,,35.24435,128.15605,65.66666666666667,0.5
974,대곡,2006-09-03,18.0,5.3,7.7,,35.24435,128.15605,55.66666666666666,0.4499999999999999
974,대곡,2006-09-04,17.0,16.1,20.3,,35.24435,128.15605,62.333333333333336,0.45
974,대곡,2006-09-05,17.0,18.1,23.2,,35.24435,128.15605,74.0,0.6499999999999999
974,대곡,2006-09-06,17.0,9.8,14.0,,35.24435,128.15605,62.66666666666666,0.5
974,대곡,2006-09-08,18.0,3.5,5.7,,35.24435,128.15605,58.66666666666666,0.4499999999999999
974,대곡,2006-09-15,16.0,0.7,4.6,,35.24435,128.15605,59.0,0.45
974,대곡,2006-09-16,22.0,2.0,-1.9,,35.24435,128.15605,62.333333333333336,0.4499999999999999
974,대곡,2006-09-18,22.0,8.3,7.9,,35.24435,128.15605,56.66666666666666,0.4499999999999999
974,대곡,2006-09-24,17.0,5.4,3.0,,35.24435,128.15605,52.0,0.4
974,대곡,2006-09-27,16.0,4.8,0.0,,35.24435,128.15605,52.66666666666666,0.3
974,대곡,2006-09-30,16.0,3.8,-0.9,,35.24435,128.15605,53.333333333333336,0.4499999999999999
974,대곡,2006-10-01,16.0,2.5,3.9,,35.24435,128.15605,55.0,0.4499999999999999
974,대곡,2006-10-03,15.0,-1.0,,,35.24435,128.15605,55.333333333333336,0.3
974,대곡,2009-07-16,33.0,22.8,23.3,,35.24435,128.15605,95.66666666666669,0.6
974,대곡,2009-07-17,14.0,26.7,26.9,,35.24435,128.15605,90.33333333333331,1.4500000000000002
974,대곡,2010-07-16,32.0,22.9,22.9,,35.24435,128.15605,96.33333333333331,0.55
974,대곡,2010-07-17,14.0,25.6,27.8,,35.24435,128.15605,87.33333333333333,1.25
974,대곡,2010-09-11,26.0,25.6,26.7,,35.24435,128.15605,92.33333333333331,1.0
974,대곡,2010-09-16,23.0,22.2,25.4,,35.24435,128.15605,77.0,0.6499999999999999
974,대곡,2010-09-17,22.0,22.6,25.9,,35.24435,128.15605,73.33333333333333,0.55
974,대곡,2010-09-18,22.0,22.6,26.1,,35.24435,128.15605,73.66666666666667,0.8
974,대곡,2010-09-19,21.0,23.5,25.0,,35.24435,128.15605,80.33333333333333,0.75
974,대곡,2010-09-22,21.0,21.4,23.6,,35.24435,128.15605,88.33333333333333,0.95
974,대곡,2010-09-23,24.0,18.8,21.5,,35.24435,128.15605,73.0,0.9
974,대곡,2010-09-24,23.0,16.9,19.3,,35.24435,128.15605,73.33333333333333,0.9
974,대곡,2010-09-25,22.0,17.6,20.6,,35.24435,128.15605,70.0,0.8500000000000001
974,대곡,2010-09-26,21.0,17.0,21.2,,35.24435,128.15605,77.33333333333333,0.55
974,대곡,2010-09-27,20.0,17.4,19.9,,35.24435,128.15605,81.66666666666667,0.55
974,대곡,2010-09-28,20.0,16.5,20.6,10.9,35.24435,128.15605,66.0,1.0
974,대곡,2010-09-29,19.0,15.5,18.9,11.18,35.24435,128.15605,73.0,0.5
974,대곡,2010-09-30,19.0,17.4,22.0,,35.24435,128.15605,75.33333333333333,0.8
974,대곡,2010-10-01,19.0,16.8,20.3,,35.24435,128.15605,76.0,0.6
974,대곡,2010-10-02,18.0,19.1,21.8,,35.24435,128.15605,80.66666666666667,0.6499999999999999
974,대곡,2010-10-03,24.0,20.8,21.0,,35.24435,128.15605,70.66666666666667,1.8
974,대곡,2010-10-04,23.0,17.0,17.0,,35.24435,128.15605,66.66666666666667,1.85
974,대곡,2010-10-05,22.0,15.9,18.6,,35.24435,128.15605,77.66666666666667,0.6499999999999999
974,대곡,2010-10-06,21.0,16.2,19.0,,35.24435,128.15605,79.33333333333333,0.5
974,대곡,2010-10-07,21.0,17.1,20.0,,35.24435,128.15605,77.66666666666667,0.75
974,대곡,2010-10-08,21.0,17.7,19.0,,35.24435,128.15605,84.66666666666667,0.75
974,대곡,2010-10-09,23.0,19.2,22.1,,35.24435,128.15605,83.66666666666667,0.45
974,대곡,2010-10-10,24.0,18.1,20.6,,35.24435,128.15605,82.66666666666667,0.6499999999999999
974,대곡,2010-10-11,23.0,17.3,19.0,,35.24435,128.15605,84.66666666666667,0.55
974,대곡,2010-10-12,22.0,17.8,20.0,,35.24435,128.15605,74.66666666666667,0.55
974,대곡,2010-10-13,22.0,17.0,18.8,,35.24435,128.15605,82.66666666666667,0.45
974,대곡,2010-10-14,21.0,15.8,17.4,,35.24435,128.15605,73.33333333333333,0.75
974,대곡,2010-10-15,21.0,13.4,16.1,,35.24435,128.15605,61.0,1.1
974,대곡,2010-10-16,20.0,13.3,16.1,,35.24435,128.15605,74.0,0.75
974,대곡,2010-10-17,20.0,13.2,16.2,,35.24435,128.15605,78.0,0.4
974,대곡,2010-10-18,20.0,14.4,17.0,,35.24435,128.15605,76.33333333333333,0.7
974,대곡,2010-10-19,20.0,15.2,17.2,,35.24435,128.15605,81.66666666666667,0.45
974,대곡,2010-10-20,19.0,15.9,17.6,,35.24435,128.15605,81.0,0.6499999999999999
974,대곡,2010-10-21,19.0,17.2,18.5,,35.24435,128.15605,74.66666666666667,0.9
974,대곡,2010-10-22,19.0,15.7,17.1,,35.24435,128.15605,68.66666666666667,0.8
974,대곡,2010-10-23,19.0,15.6,17.1,,35.24435,128.15605,76.66666666666667,0.55
974,대곡,2010-10-24,23.0,16.3,17.5,,35.24435,128.15605,95.66666666666669,0.3
974,대곡,2010-10-25,24.0,15.9,16.5,,35.24435,128.15605,61.66666666666666,1.4
974,대곡,2010-10-26,22.0,6.2,8.5,,35.24435,128.15605,35.0,2.45
974,대곡,2010-10-27,21.0,7.6,9.6,,35.24435,128.15605,59.66666666666666,0.8500000000000001
974,대곡,2010-10-28,21.0,8.4,10.6,,35.24435,128.15605,61.66666666666666,0.95
974,대곡,2010-10-29,21.0,10.1,10.5,,35.24435,128.15605,63.66666666666666,0.95
974,대곡,2010-10-30,21.0,12.5,13.3,,35.24435,128.15605,65.66666666666667,1.15
974,대곡,2010-10-31,20.0,11.3,13.4,,35.24435,128.15605,72.66666666666667,0.45
974,대곡,2010-11-01,20.0,10.9,11.9,11.2,35.24435,128.15605,65.33333333333333,0.75
974,대곡,2010-11-02,20.0,8.3,9.9,,35.24435,128.15605,51.0,1.0
974,대곡,2010-11-03,19.0,5.8,8.1,,35.24435,128.15605,66.0,0.55
974,대곡,2010-11-04,19.0,7.4,9.5,,35.24435,128.15605,75.0,0.6
974,대곡,2010-11-05,19.0,8.1,10.2,,35.24435,128.15605,75.0,0.55
974,대곡,2010-11-06,19.0,8.0,9.8,10.45,35.24435,128.15605,73.33333333333333,0.55
974,대곡,2010-11-07,19.0,8.8,9.8,9.74,35.24435,128.15605,70.0,0.6499999999999999
974,대곡,2010-11-08,19.0,10.3,9.5,7.37,35.24435,128.15605,57.0,1.9
974,대곡,2010-11-09,18.0,6.7,8.2,,35.24435,128.15605,52.0,1.5499999999999998
974,대곡,2010-11-10,18.0,5.2,7.1,,35.24435,128.15605,75.0,0.55
974,대곡,2010-11-11,18.0,9.9,9.8,,35.24435,128.15605,73.66666666666667,1.2000000000000002
974,대곡,2010-11-12,20.0,10.3,10.1,,35.24435,128.15605,55.66666666666666,1.0
974,대곡,2010-11-13,19.0,6.3,7.3,,35.24435,128.15605,76.66666666666667,0.3
974,대곡,2010-11-14,19.0,10.0,10.0,,35.24435,128.15605,65.0,0.5
974,대곡,2010-11-15,19.0,5.3,6.7,,35.24435,128.15605,35.0,1.4
974,대곡,2010-11-16,18.0,1.1,3.6,,35.24435,128.15605,60.0,0.35
974,대곡,2010-11-17,18.0,4.3,5.7,,35.24435,128.15605,69.33333333333333,0.55
974,대곡,2010-11-18,18.0,3.7,5.4,,35.24435,128.15605,72.0,0.55
974,대곡,2010-11-19,18.0,3.5,4.4,,35.24435,128.15605,78.0,0.4
974,대곡,2010-11-20,18.0,5.1,5.6,,35.24435,128.15605,74.33333333333333,0.5
974,대곡,2010-11-21,18.0,7.8,7.7,,35.24435,128.15605,76.0,0.55
974,대곡,2010-11-22,18.0,8.1,8.6,,35.24435,128.15605,66.0,0.8
974,대곡,2010-11-23,18.0,5.4,5.4,,35.24435,128.15605,62.333333333333336,0.6
974,대곡,2010-11-24,18.0,7.5,7.9,,35.24435,128.15605,72.0,0.45
974,대곡,2010-11-25,18.0,7.0,7.2,6.51,35.24435,128.15605,57.66666666666666,1.1
974,대곡,2010-11-26,18.0,3.4,4.0,8.94,35.24435,128.15605,43.333333333333336,1.2000000000000002
974,대곡,2010-11-27,17.0,3.0,2.7,,35.24435,128.15605,63.66666666666666,0.75
974,대곡,2010-11-28,17.0,1.6,3.0,,35.24435,128.15605,56.333333333333336,0.7
974,대곡,2010-11-29,17.0,4.2,4.1,7.52,35.24435,128.15605,71.0,0.6
974,대곡,2010-11-30,18.0,6.4,6.1,,35.24435,128.15605,81.66666666666667,0.35
974,대곡,2010-12-01,17.0,5.9,5.6,,35.24435,128.15605,74.0,0.4
974,대곡,2010-12-02,18.0,5.0,5.2,1.15,35.24435,128.15605,90.66666666666669,0.45
974,대곡,2010-12-03,18.0,4.6,3.9,9.09,35.24435,128.15605,50.0,1.85
974,대곡,2010-12-04,18.0,1.9,2.4,,35.24435,128.15605,63.66666666666666,0.4
974,대곡,2010-12-05,18.0,5.0,4.0,,35.24435,128.15605,77.0,0.35
974,대곡,2010-12-06,18.0,5.2,5.5,,35.24435,128.15605,67.66666666666667,1.1
974,대곡,2010-12-07,18.0,1.1,1.7,,35.24435,128.15605,44.333333333333336,0.6
